doi,标题,期刊,年份,作者
10.1088/1361-648X/aabef9,Universal doping evolution of the superconducting gap anisotropy in single crystals of electron-doped Ba(Fe 1-x Rh x ) 2 As 2 from London penetration depth measurements.,JOURNAL OF PHYSICS-CONDENSED MATTER,2018,"Hyunsoo Kim,M. A. Tanatar,Catalin Martin,E. C. Blomberg,Ni Ni,Sergey L. Bud'ko,Paul C. Canfield,Ruslan Prozorov"
10.1103/PhysRevB.97.241102,Coexistence Of Tunable Weyl Points And Topological Nodal Lines In Ternary Transition-Metal Telluride Tairte4,PHYSICAL REVIEW B,2018,"Xiaoqing Zhou,Qihang Liu,QuanSheng Wu,Tom Nummy,Haoxiang Li,Justin Griffith,Stephen Parham,Justin Waugh,Eve Emmanouilidou,B. C. Shen,Oleg V. Yazyev,Ni Ni,D. S. Dessau"
,"Large, Room Temperature Photocurrents in WSM TaAs",Bulletin of the American Physical Society,2018,"Gavin B. Osterhoudt,Laura Katharina-Diebel,Ryan Conrad,Kai Kharpertian,Bing Shen,Ni Ni,Philip J. W. Moll,Kenneth S. Burch"
10.1103/physrevb.98.235130,"Significant change in the electronic behavior associated with structural distortions in monocrystalline 
<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>SrAg</mml:mi><mml:mn>4</mml:mn></mml:msub><mml:msub><mml:mi>As</mml:mi><mml:mn>2</mml:mn></mml:msub></mml:mrow></mml:math>",Physical Review B,2018,"Bing Shen,Eve Emmanouilidou,Xiaoyu Deng,Alix McCollam,Jie Xing,Gabriel Kotliar,Amalia I. Coldea,Ni Ni"
10.1103/PhysRevX.8.031002,Experimental Tests of the Chiral Anomaly Magnetoresistance in the Dirac-Weyl Semimetals Na3Bi and GdPtBi,PHYSICAL REVIEW X,2018,"Sihang Liang,Jingjing Lin,Satya Kushwaha,Jie Xing,Ni Ni,R. J. Cava,N. P. Ong"
,Experimental Tests of the Chiral Anomaly Magnetoresistance in the Dirac-Weyl Semimetals Na_{3}Bi and GdPtBi,Physical Review X,2018,"Sihang Liang,Jingjing Lin,Satya Kushwaha,Jie Xing,Ni Ni,R. J. Cava,N. P. Ong"
,Chiral pumping at THz frequencies in Weyl semimetal TaAs,Bulletin of the American Physical Society,2018,"Antonio Levy,Andrei B. Sushkov,H.D. Drew,Bing Shen,Ni Ni,Gregory S. Jenkins"
10.1103/PhysRevB.98.235130,Significant Change In The Electronic Behavior Associated With Structural Distortions In Monocrystalline Srag4as2,PHYSICAL REVIEW B,2018,"B. C. Shen,Eve Emmanouilidou,Xiaoyu Deng,Alix McCollam,Jie Xing,Gabriel Kotliar,Amalia I. Coldea,Ni Ni"
,Metamagnetic phase transitions in the orthorhombic antiferromagnetic topological semimetal CuMnAs,Bulletin of the American Physical Society,2018,"Eve Emmanouilidou,Huibo Cao,Ni Ni"
,Time-resolved terahertz magneto-optical study of the Weyl semimetal TaAs,Bulletin of the American Physical Society,2018,"Mehdi Jadidi,Martin Mittendorff,Yigit Aytac,Jacob C. König-Otto,Bing Shen,Andrei B. Sushkov,Ni Ni,Stephan Winnerl,Thomas E. Murphy,H. Dennis Drew"
10.1063/1.5038025,Multimillimeter-Sized Cubic Boron Arsenide Grown By Chemical Vapor Transport Via A Tellurium Tetraiodide Transport Agent,APPLIED PHYSICS LETTERS,2018,"Jie Xing,Xi Chen,Yuanyuan Zhou,James C. Culbertson,A Jaime FreitasJr.,E.R. Glaser,Jianshi Zhou,Li Shi,Ni Ni"
,"Fermi surface topology of LaAs revealed by magneto-transport, ARPES and first-principles calculation",Bulletin of the American Physical Society,2018,"Ni Ni,B. C. Shen,Xiao-Ming Ma,Xiaoyu Deng,Eve Emmanouilidou,Gabriel Kotliar,Chang Liu"
10.1364/cleo_qels.2018.fm1f.4,Light-Induced Transient State In The Weyl Semimetal Taas Revealed By Time-Resolved Second Harmonic Generation,2018 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2018,"N. Sirica,Y. M. Dai,Lin Zhao,G. Chen,B. Xu,R. Yang,Bing Shen,Ni Ni,D. A. Yarotski,S. A. Trugman,Jian-Xin Zhu,X. G. Qiu,A. J. Taylor,Rohit P. Prasankumar"
10.1103/PhysRevB.95.245113,"Magnetotransport Properties Of The Single-Crystalline Nodal-Line Semimetal Candidates Cat X (T=Ag, Cd; X=As, Ge)",PHYSICAL REVIEW B,2017,"Eve Emmanouilidou,B. C. Shen,Xiaoyu Deng,Tay-Rong Chang,Aoshuang Shi,Gabriel Kotliar,Su Yang Xu,N. Ni"
,Transport properties and ARPES measurements of the Dirac line-node semimetals CaTX,Bulletin of the American Physical Society,2017,"Eve Emmanouilidou,B. C. Shen,Aoshuang Shi,Ni Ni,Chang Liu,Xiaoyu Deng,Gabriel Kotliar,Su-Yang Xu"
,Colossal Photovoltaic Effect Driven by the Singular Berry Curvature in a Weyl Semimetal,arXiv: Mesoscale and Nanoscale Physics,2017,"Gavin B. Osterhoudt,Laura K. Diebel,Xu Yang,John Stanco,Xiangwei Huang,Bing Shen,Ni Ni,Philip Moll,Ying Ran,Kenneth S. Burch"
,Magnetotransport properties of the single-crystalline nodal-line semimetal candidates,Physical Review B,2017,"Eve Emmanouilidou,Bing Shen,Xiaoyu Deng,Tay-Rong Chang,Aoshuang Shi,Gabriel Kotliar,Su-Yang Xu,Ni Ni"
,Competing Orders In The112 Fe Based Superconducting Family Under Chemial Doping And External Pressure,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,Ni Ni
10.1103/PhysRevB.96.161112,Topological Surface Electronic States In Candidate Nodal-Line Semimetal Caagas,PHYSICAL REVIEW B,2017,"Xiao-Bo Wang,Xiao-Ming Ma,Eve Emmanouilidou,B. C. Shen,Chia-Hsiu Hsu,Chun-Sheng Zhou,Yi Zuo,Rong-Rong Song,Su-Yang Xu,Gan Wang,Li Huang,Ni Ni,Chang Liu"
,From enhanced paramagnetism to ferromagnetism: the physical properties of Sr$_{\mathrm{1-x}}$La$_{\mathrm{x}}$Co$_{\mathrm{2}}$As$_{\mathrm{2}}$ single crystals,Bulletin of the American Physical Society,2017,"Jie Xing,Ni Ni"
,Anomalous Hall Effect in topological Heusler semimetal ZrCo2Sn.,Bulletin of the American Physical Society,2017,"B. C. Shen,Eve Emmanouilidou,Shan Jiang,Ni Ni"
10.1016/j.scib.2017.05.027,Observation of a bi-critical point between antiferromagnetic and superconducting phases in pressurized single crystal Ca 0.73 La 0.27 FeAs 2,Science Bulletin,2017,"Yazhou Zhou,Shan Jiang,Qi Wu,Vladimir A. Sidorov,Jing Guo,Wei Yi,Shan Zhang,Zhe Wang,Honghong Wang,Shu Cai,Ke Yang,Sheng Jiang,Aiguo Li,Ni Ni,Guangming Zhang,Liling Sun,Zhongxian Zhao"
,THz magneto-optical study of Weyl semimetal TaAs,Bulletin of the American Physical Society,2017,"Andrei B. Sushkov,Gregory S. Jenkins,Dennis Drew,Mohammad M. Jadidi,Bing Shen,Ni Ni"
,"Growth, transport properties and ARPES measurements of topological Co$_{1-x}$Rh$_{x}$As$_{3}$ and Co$_{1-x}$Rh$_{x}$Sb$_{3}$ single crystals",Bulletin of the American Physical Society,2017,"Chaowei Hu,Chang Liu,B. C. Shen,Jie Xing,Su-Yang Xu,Ni Ni"
,Optoelectronic Response of the Inversion Breaking Weyl Semimetal TaAs,Bulletin of the American Physical Society,2017,"Kenneth S. Burch,Gavin B. Osterhoudt,Bing Shen,Ni Ni,Philip J. W. Moll"
,Discovery of a bi critical point between antiferromagnetic and superconducting phases in pressurized single crystal Ca0 .73 La0 .27 FeAs 2,,2017,"Liling Sun,Yazhou Zhou,Qi Wu,Jing Guo,Wei Yi,Zhongxian Zhao,Vladimir Sidorov,Guangming Zhang,Shan Jiang,Ni Ni,Ke Yang,Sheng Jinag,Aiguo Li"
10.1364/cleo_qels.2017.ff1f.3,Terahertz Pump-Probe Study Of The Weyl Semimetal Taas,2017 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2017,"M. Mehdi Jadidi,Martin Mittendorff,Stephan Winnerl,Bing Shen,Andrei B. Sushkov,Greg S. Jenkins,Ni Ni,H. Dennis Drew,Thomas E. Murphy"
,Transport and thermodynamic properties of Dirac antiferromagnetic CuMnAs single crystals,Bulletin of the American Physical Society,2017,"Ni Ni,Eve Emmanouilidou,Huibo Cao,B. C. Shen,Jie Xing,Aoshuang Shi"
10.1103/PhysRevB.96.224405,Magnetic Order Induces Symmetry Breaking In The Single-Crystalline Orthorhombic Cumnas Semimetal,PHYSICAL REVIEW B,2017,"Eve Emmanouilidou,Huibo Cao,Peizhe Tang,Xin Gui,Chaowei Hu,B. C. Shen,Junyi Wu,Shou Cheng Zhang,Weiwei Xie,Ni Ni"
10.1103/PhysRevB.93.054522,Structural and magnetic phase transitions in Ca(0.73)Le(0.27)FeAs(2) with electron-overdoped FeAs layers,PHYSICAL REVIEW B,2016,"Jiang Shan,Liu Chang,Cao Huibo,Birol Turan,Allred Jared M.,Tian Wei,Liu Lian,Cho Kyuil,Krogstad Matthew J.,Ma Jie,Taddei Keith M.,Tanatar Makariy A.,Hoesch Moritz,Prozorov Ruslan,Rosenkranz Stephan,Uemura Yasutomo J.,Kotliar Gabriel,Ni Ni"
10.1088/1367-2630/18/10/105003,Imaging electronic states on topological semimetals using scanning tunneling microscopy,NEW JOURNAL OF PHYSICS,2016,"Andras Gyenis,Hiroyuki Inoue,Sangjun Jeon,Brian B. Zhou,Benjamin E. Feldman,Zhijun Wang,Jian Li,Shan Jiang,Quinn Gibson,Satya Kushwaha,Jason W. Krizan,Ni Ni,R. J. Cava,B. Andrei Bernevig,Ali Yazdani"
10.1126/science.aad8766,Quasiparticle Interference Of The Fermi Arcs And Surface-Bulk Connectivity Of A Weyl Semimetal,SCIENCE,2016,"Hiroyuki Inoue,Andras Gyenis,Zhijun Wang,Jian Li,Seong Woo Oh,Shan Jiang,Ni Ni,B. Andrei Bernevig,Ali Yazdani"
10.1103/physrevb.93.099902,Erratum: Structural and magnetic phase transitions in Ca0.73La0.27FeAs2 with electron-overdoped FeAs layers (Physical Review B - Condensed Matter and Materials Physics (2016) 93 (054522)),Physical Review B,2016,"Shan Jiang,Chang Liu,Huibo Cao,Turan Birol,Jared M. Allred,Wei Tian,Lian Liu,Kyuil Cho,Matthew Krogstad,Jie Ma,Keith M. Taddei,Makariy Tanatar,Moritz Hoesch,Ruslan Prozorov,Stephan Rosenkranz,Yasutomo J. Uemura,Gabriel Kotliar,Ni Ni"
10.1038/NNANO.2016.68,Scanned probe imaging of nanoscale magnetism at cryogenic temperatures with a single-spin quantum sensor,NATURE NANOTECHNOLOGY,2016,"matthew pelliccione,alec jenkins,preeti ovartchaiyapong,christopher reetz,eve emmanuelidu,ni ni,ania c bleszynski jayich"
10.1103/PhysRevB.93.174513,Effect Of Interlayer Coupling On The Coexistence Of Antiferromagnetism And Superconductivity In Fe Pnictide Superconductors: A Study Of Ca0.74(1)La0.26(1)(Fe1-Xcox)As-2 Single Crystals,PHYSICAL REVIEW B,2016,"Shan Jiang,Lian Liu,Michael Schutt,Alannah M. Hallas,Bing Shen,Wei Tian,Eve Emmanouilidou,Aoshuang Shi,Graeme M. Luke,Yasutomo J. Uemura,Rafael. M. Fernandes,Ni Ni"
,Discovery of a bi-critical point between antiferromagnetic and  superconducting phases in pressurized single crystal Ca0.73La0.27FeAs2,,2016,"Yazhou Zhou,Shan Jiang,Qi Wu,Vladimir A. Sidorov,Jing Guo,Wei Yi,Shan Zhang,Zhe Wang,Honghong Wang,Shu Cai,Ke Yang,Sheng Jiang,Aiguo Li,Ni Ni,Guangming Zhang,Liling Sun,Zhongxian Zhao"
,From Kondo behavior to high temperature superconductivity in Sr(Ni$_{1-x}$Fe$_x$)$_2$As$_2$,Bulletin of the American Physical Society,2016,"Nicholas Wakeham,Ni Ni,Eric D. Bauer,Joe D. Thompson,F. Ronning"
10.1103/PhysRevB.93.195119,"Fermi surface topology and negative longitudinal magnetoresistance
  observed in centrosymmetric NbAs2 semimetal",,2016,"Bing Shen,Xiaoyu Deng,Gabriel Kotliar,Ni Ni"
10.1103/physrevb.93.054522,Naturally structurally detwinned Fe pnictide superconducting family with metallic spacer layers,Physical Review B,2015,"shan jiang,chang liu,huibo cao,turan birol,j m allred,wei tian,lian liu,kyuil cho,matthew krogstad,jie ma,keith taddei,m a tanatar,moritz hoesch,ruslan prozorov,stephan rosenkranz,y j uemura,gabriel kotliar,ni ni"
10.1063/1.4916991,Physical properties and electronic structure of a new barium titanate suboxide Ba1+δTi13−δO12 (δ = 0.11),APL Materials,2015,"Costel R. Rotundu,Shan Jiang,Xiaoyu Deng,Yiting Qian,Saeed Khan,David G. Hawthorn,Gabriel Kotliar,Ni Ni"
10.1103/PhysRevLett.114.127001,Detection Of A Spin-Triplet Superconducting Phase In Oriented Polycrystalline U2ptc2 Samples Using Pt-195 Nuclear Magnetic Resonance,PHYSICAL REVIEW LETTERS,2015,"a m mounce,h yasuoka,g koutroulakis,ni ni,e d bauer,f ronning,j d thompson"
,Two band superconductivity in optimal doped Ca$_{10}$(Pt$_{3}$As$_{8})$(Fe$_{2}$As$_{2})_{5}$ superconductors revealed by anisotropic H$_{c2}$ measurement up to 65T,,2014,"ni ni,eundeok mun,shan jiang,v s zapf,r j cava,e d bauer,f ronning"
,Compositional dependence of the superconducting resonance in underdoped Ba(Fe$_{1-x}$Co$_{x}$)$_2$As$_2$,Bulletin of the American Physical Society,2014,"g s tucker,d k pratt,a thaler,ni ni,k marty,a d christianson,m d lumsden,brian c sales,athena s sefat,s l budko,p c canfield,a kreyssig,alan i goldman,r j mcqueeney"
,Lattice Distortion and Magnetic Order in Ca$_{10}$(Fe$_{2}$As$_{2}$)$_{5}$(Pt$_{3}$As$_{8}$),Bulletin of the American Physical Society,2014,"a sapkota,g s tucker,mehmet ramazanoglu,wei tian,ni ni,alan i goldman,r j mcqueeney,a kreyssig"
10.1088/0953-2048/27/10/104006,Doping-evolution of the superconducting gap in single crystals of (Ca1−xLa x )10(Pt3As8)(Fe2As2)5 superconductor from London penetration depth measurements,SUPERCONDUCTOR SCIENCE & TECHNOLOGY,2014,"k cho,m a tanatar,ni ni,ruslan prozorov"
10.1002/adma.201305154,Pressure-induced superconductivity and its scaling with doping-induced superconductivity in the iron pnictide with skutterudite intermediary layers.,ADVANCED MATERIALS,2014,"Peiwen Gao,Liling Sun,Ni Ni,Jing Guo,Qi Wu,Chao Zhang,Dachun Gu,Ke Yang,Aiguo Li,Sheng Jiang,Robert Joseph Cava,Zhongxian Zhao"
,"Field-induced nematic-like magnetic transition in an iron pnictide superconductor, Ca$_{10}$(Pt$_{3}$As$_{8}$)((Fe$_{1-x}$Pt$_{x}$)$_{2}$As$_{2}$)$_{5}$",,2014,"matthew watson,a i coldea,samuel blake,a mccollam,david vignolles,l drigo,i i mazin,daniel guterding,harald o jeschke,roser valenti,ni ni,r j cava"
,Two band superconductivity in optimal doped Ca$_{10}$(Pt$_{3}$As$_{8})$(Fe$_{2}$As$_{2})_{5}$ superconductors revealed by anisotropic H$_{c2}$ measurement up to 65T,Bulletin of the American Physical Society,2014,"Ni Ni,Eundeok Mun,Shan Jiang,Vivien Zapf,Robert J. Cava,Eric D. Bauer,Filip Ronning"
,Low resistivity contact to iron-pnictide superconductors,,2013,"m a tanatar,ruslan prozorov,ni ni,s l budko,p c canfield"
10.1103/physrevb.87.060507,Transport and thermodynamic properties of (Ca 1 − x La x ) 10 (Pt 3 As 8 )(Fe 2 As 2 ) 5 superconductors,Physical Review B,2013,"Ni Ni,Warren E. Straszheim,Darrick J. Williams,Makariy A. Tanatar,Ruslan Prozorov,Eve Bauer,Filip Ronning,J. D. Thompson,R. J. Cava"
,"Coupled orthorhombic distortion, antiferromagnetism, and superconductivity in a single twin domain of Ba(Fe$_{\mathrm{1-x}}$Co$_{\mathrm{x}})_{2}$As$_{2}$ (x$=$0.047)",Bulletin of the American Physical Society,2013,"qiang zhang,wenjie wang,bettina e hansen,ni ni,s l budko,p c canfield,r l mcqueeney,david vaknin,jin woo kim"
,Evolution of the electronic transport properties of V 6 O 11 and V 7 O 13 under pressure,Physical Review B,2013,"sung kee kim,e colombier,ni ni,s l budko,p c canfield"
,Temperature-concentration phase diagram and multigap superconductivity revealed by soft point-contact spectroscopy in (Ca $_{\mathrm{1-x}}$ La$_{\mathrm{x}})_{10}$(Pt$_3$As$_8)$(Fe$_2$As$_2)_5$,Bulletin of the American Physical Society,2013,"Ni Ni,Eunsung Park,Warren E. Straszheim,Xin Lu,Darrick J. Williams,Makariy A. Tanatar,Ruslan Prozorov,Eric D. Bauer,F. Ronning,Joe D. Thompson,R. J. Cava"
10.1103/PhysRevB.87.094510,Magnetoelastic Coupling And Charge Correlation Lengths In A Twin Domain Of Ba(Fe1-Xcox)(2)As-2 (X=0.047): A High-Resolution X-Ray Diffraction Study,PHYSICAL REVIEW B,2013,"qiang zhang,wenjie wang,jongwoo kim,benjamin hansen,ni ni,s l budko,p c canfield,r j mcqueeney,david vaknin"
10.1088/0953-8984/25/12/122201,Antiferromagnetic order in Ca10(Pt3As8)(Fe2As2)5 observed by 75As NMR.,JOURNAL OF PHYSICS-CONDENSED MATTER,2013,"T Zhou,G Koutroulakis,J Lodico,Ni Ni,J D Thompson,R J Cava,S E Brown"
,Fermi surface topology and low-lying electronic structure of a new iron-based superconductor Ca (Pt As (Fe As,Bulletin of the American Physical Society,2012,"Chang Liu,Madhab Neupane,Su-Yang Xu,YJ Wang,Ni Ni,JM Allred,LA Wray,Hsin Lin,RS Markiewicz,Arun Bansil,Robert J Cava,M Zahid Hasan"
10.1088/1742-6596/344/1/012022,Local Magnetic Inhomogeneities Observed Via As-75 Nmr In Ba(Fe1-Xnix)(2)As-2 With H-0 Perpendicular To C-Axis,INTERNATIONAL AND INTERDISCIPLINARY WORKSHOP ON NOVEL PHENOMENA IN INTEGRATED COMPLEX SCIENCES: FROM NON-LIVING TO LIVING SYSTEMS,2012,"A. P. Dioguardi,N. Aproberts-Warren,A. C. Shockley,S. L. Bud'Ko,N. Ni,P. C. Canfield,N. J. Curro"
10.1103/PhysRevB.86.024505,Magnetic Excitations In Underdoped Ba(Fe1-Xcox)(2)As-2 With X=0.047,PHYSICAL REVIEW B,2012,"g s tucker,rafael m fernandes,h f li,vivek thampy,ni ni,d l abernathy,s l budko,p c canfield,david vaknin,joerg schmalian,r j mcqueeney"
,Fermi surface topology and low-lying electronic structure of a new iron-based superconductor Ca$_{10}$(Pt$_{3}$As$_{8})$(Fe$_{2}$As$_{2})_{5}$,Bulletin of the American Physical Society,2012,"Chang Liu,Madhab Neupane,Su-Yang Xu,Yu-Tsai Wang,Ni Ni,Jared M. Allred,L. Wray,Hsin Lin,R. S. Markiewicz,A. Bansil,R. J. Cava,M. Zahid Hasan"
10.1103/PhysRevB.85.180504,Large Magnetic Penetration Depth And Thermal Fluctuations In A Superconducting Ca-10(Pt3as8)[(Fe1-Xptx)(2)As-2](5) (X=0.097) Single Crystal,PHYSICAL REVIEW B,2012,"jeehoon kim,f ronning,n haberkorn,l civale,e nazaretski,ni ni,r j cava,j d thompson,r movshovich"
10.1103/PhysRevB.85.165313,Bulk Intergrowth Of A Topological Insulator With A Room-Temperature Ferromagnet,PHYSICAL REVIEW B,2012,"huiwen ji,j m allred,ni ni,jing tao,madhab neupane,a wray,s xu,m z hasan,r j cava"
,"Synthesis, Structure, and Magnetic Studies of Manganese–Oxygen Clusters of Reduced Coordination Number, Featuring an Unchelated, 5-Coordinate Octanuclear Manganese Cluster with …",,2012,"SK Kondaveeti,S Vaddypally,C Lam,D Hirai,N Ni,RJ Cava,MJ Zdilla"
10.1088/1742-6596/344/1/012022,Local Magnetic Inhomogeneities Observed Via As-75 Nmr In Ba(Fe1-Xnix)(2)As-2 With H-0 Perpendicular To C-Axis,INTERNATIONAL AND INTERDISCIPLINARY WORKSHOP ON NOVEL PHENOMENA IN INTEGRATED COMPLEX SCIENCES: FROM NON-LIVING TO LIVING SYSTEMS,2012,"Adam P. Dioguardi,Nicholas apRoberts-Warren,Abigail C. Shockley,Sergey L. Bud'ko,ni ni,Paul C. Canfield,Nicholas J. Curro"
10.1103/PhysRevB.85.094510,Fermi-Surface Topology And Low-Lying Electronic Structure Of The Iron-Based Superconductor Ca-10(Pt3as8)(Fe2as2)(5),PHYSICAL REVIEW B,2012,"m neupane,chang liu,s y xu,yixiang j wang,ni ni,j m allred,l wray,hsin lin,r s markiewicz,a bansil,r j cava,m z hasan"
10.1063/1.3660321,Millimeter-wave study of London penetration depth temperature dependence in Ba(Fe0.926Co0.074)2As2 single crystal,LOW TEMPERATURE PHYSICS,2011,"a a barannik,n t cherpak,ni ni,m a tanatar,s a vitusevich,v n skresanov,p c canfield,ruslan prozorov,v v glamazdin,k torokhtii"
10.1088/0953-8984/23/14/145701,First-order phase transitions in CaFe₂As₂ single crystal: a local probe study.,JOURNAL OF PHYSICS-CONDENSED MATTER,2011,"M Alzamora,J Munevar,E Baggio-Saitovitch,S L Bud'ko,Ni Ni,P C Canfield,D R Sánchez"
10.1088/1742-6596/273/1/012102,Relation Between Superconductivity And Tetragonal Phase Stabilized By Uniaxial Pressure In Cafe2as2,INTERNATIONAL CONFERENCE ON STRONGLY CORRELATED ELECTRON SYSTEMS (SCES 2010),2011,"a kreyssig,b ouladdiaf,d k pratt,ni ni,s l budko,p c canfield,r j mcqueeney,alan i goldman,dimitri n argyriou"
10.1103/PhysRevB.83.054416,Physical properties of GdFe 2 (Al x Zn 1 − x ) 20,Physical Review B,2011,"ni ni,s jia,german d samolyuk,a kracher,athena s sefat,s l bud ko,p c canfield"
10.1103/PhysRevB.81.140501,Unconventional Pairing In The Iron Arsenide Superconductors,PHYSICAL REVIEW B,2010,"Rafael M. Fernandes,Daniel K. Pratt,Wei Tian,Jerel Zarestky,Andreas Kreyssig,Shibabrata Nandi,Min Gyu Kim,Alex Thaler,Ni Ni,Paul C. Canfield,Robert J. McQueeney,Jörg Schmalian,Alan I. Goldman"
,Anisotropic 2D Spin Fluctuations in Superconducting Ba(Fe$_{0.926}$Co$_{0.074}$)$_2$As$_2$,,2010,"haifeng li,c broholm,d vaknin,d k pratt,wei tian,ni ni,d l abernathy,m b stone,s o diallo,j l zarestky,s l budko,rafael m fernandes,p c canfield,r j mcqueeney"
,Magnetic and lattice coupling in single-crystal SrFe$_2$As$_2$: A  neutron scattering study,Physical Review B,2010,"Haifeng Li,Wei Tian,Jerel L. Zarestky,Andreas Kreyssig,Ni Ni,Sergey L. Bud'ko,Paul C. Canfield,Alan I. Goldman,Robert J. McQueeney,David Vaknin"
10.1126/science.1181083,"Nematic Electronic Structure in the “Parent” State of the Iron-Based Superconductor Ca(Fe
            <sub>1–</sub>
            <i>
              <sub>x</sub>
            </i>
            Co
            <i>
              <sub>x</sub>
            </i>
            )
            <sub>2</sub>
            As
            <sub>2</sub>",Science,2010,"T.-M. Chuang,M. P. Allan,Jinho Lee,Yang Xie,Ni Ni,S. L. Bud’ko,G. S. Boebinger,P. C. Canfield,J. C. Davis"
10.1088/0953-2048/23/5/054002,"Field-dependent transport critical current in single crystals of Ba(Fe1 − xTMx)2As2 (TM = Co, Ni) superconductors",Superconductor Science and Technology,2010,"Makariy Tanatar,Ni Ni,S.L. Bud'ko,Paul C. Canfield,Ruslan Prozorov"
,Nernst effect in the pnictide superconductor Ba(Fe$_{1-x}$Co$_x$)$_2$As$_2$,Bulletin of the American Physical Society,2010,"X. G. Luo,H. Shakeripour,Tanatar,J.-Ph. Reid,J. Chang,Nicolas Doiron-Leyraud,Ni Ni,Sergey L. Bud'ko,P. C. Canfield,Ruslan Prozorov,Louis Taillefer"
,Structural and physical properties of Ba(Fe$_{1-x}$Ru$_x$)$_2$As$_2$ single Crystals,,2010,"a thaler,ni ni,a kracher,jiaqiang yan,s l budko,p c canfield"
10.1080/14786430903325041,"Anisotropic thermal expansion of AEFe2As2 (AE = Ba, Sr, Ca) single  crystals",PHILOSOPHICAL MAGAZINE,2010,"Sergey L. Bud'ko,Ni Ni,Paul C. Canfield"
,Magnetic order and lattice distortion in Rh- and Cu-doped BaFe$_{2}$As$_{2}$ single crystals,Bulletin of the American Physical Society,2010,"A. Kreyssig,Minjae Kim,Shibabrata Nandi,Wei Tian,Jerel L. Zarestky,Alexander Thaler,Ni Ni,S.L. Bud'ko,P. C. Canfield,Robert J. McQueeney,Alan I. Goldman"
10.1038/nphys1656,Evidence for a Lifshitz transition in electron-doped iron arsenic superconductors at the onset of superconductivity,Nature Physics,2010,"Chang Liu,Takeshi Kondo,Rafael M. Fernandes,Ari D. Palczewski,Eun Deok Mun,Ni Ni,Alexander N. Thaler,Aaron Bostwick,Eli Rotenberg,Jörg Schmalian,Sergey L. Bud’ko,Paul C. Canfield,Adam Kaminski"
,Uniaxial Pressure Measurements on Single-Crystal CaFe$_2$As$_2$,Bulletin of the American Physical Society,2010,"Scooter D. Johnson,Justin R. Young,Sung Hyuk Song,Rena Zieve,Adam Dioguardi,N. J. Curro,Ni Ni,Sergey L. Bud'ko,Paul C. Canfield"
,Superconductivity in pure and Co-doped BaFe$_2$As$_2$ under high pressure,Bulletin of the American Physical Society,2010,"E. Colombier,Stella K. Kim,Ni Ni,Alexander Thaler,S.L. Bud'ko,P. C. Canfield,M. S. Torikachvili"
,"Doping-dependent inter-plane transport in electron doped Ba(Fe,$TM$)$_2$As$_2$ ($TM$=Co, Ni, Rh, Pd)",Bulletin of the American Physical Society,2010,"m a tanatar,ni ni,a thaler,s l budko,p c canfield,ruslan prozorov"
,Vortex Imaging in Ba(Fe$_{0.93}$Co$_{0.07}$)$_{2}$As$_{2}$ using Small Angle Neutron Scattering,Bulletin of the American Physical Society,2010,"P. Das,T.R. O'Brien,M. R. Eskildsen,M. Laver,C. D. Dewhurst,Ni Ni,A. Kreyssig,S. L. Bud'ko,P. C. Canfield,A. I. Goldman"
,Physical properties and magnetic structure of the layered oxyselenide La 2 O 3 Mn 2 Se 2,Physical Review B,2010,"ni ni,e climentpascual,shuang jia,q z huang,r j cava"
,Nodal gap symmetry in Ba(Fe$_{0.93}$Co$_{0.07}$)$_{2}$As$_{2}$ from NMR measurement in high magnetic field,Bulletin of the American Physical Society,2010,"Sangwon Oh,S. Mukhopadhyay,Andrew Mounce,William P Halperin,Ni Ni,S.L. Bud '{}ko,P. C. Canfield,Yuji Furukawa,A. P. Reyes,P. L. Kuhns"
,Superconductivity in CaFe$_{2}$As$_{2}$ under uniaxial pressure: new insights from neutron diffraction experiments,Bulletin of the American Physical Society,2010,"A. Kreyssig,Bachir Ouladdiaf,Daniel K. Pratt,Ni Ni,S.L. Bud'ko,P. C. Canfield,Robert J. McQueeney,Dimitri N. Argyriou,Alan I. Goldman"
10.1038/NPHYS1656,Critical change in the Fermi surface of iron arsenic superconductors at  the onset of superconductivity,NATURE PHYSICS,2010,"Chang Liu,Takeshi Kondo,Rafael M. Fernandes,Ari D. Palczewski,Eun Deok Mun,Ni Ni,Alexander N. Thaler,Aaron Bostwick,Eli Rotenberg,Joerg Schmalian,Sergey L. Bud'ko,Paul C. Canfield,Adam Kaminski"
,Ultrafast Optical Spectroscopy of Ba(Co$_{x}$Fe$_{1-x}$)$_{2}$As$_{2}$ Superconductors,Bulletin of the American Physical Society,2010,"tianqi li,liang luo,ni ni,s l budko,p c canfield,jigang wang"
