doi,标题,期刊,年份,作者
10.1038/ncomms9315,Intrinsic Exciton Linewidth in Monolayer Transition Metal Dichalcogenides,NATURE COMMUNICATIONS,2015,"galan moody,chandriker kavir dass,kai hao,changhsiao chen,lainjong li,akshay singh,kha tran,g c f clark,xiaodong xu,gunnar bergauser,ermin malic,andreas knorr,xiaoqin li"
10.1038/NPHYS3201,Magnetic control of valley pseudospin in monolayer WSe2,NATURE PHYSICS,2015,"grant aivazian,zhirui gong,aaron m jones,ruilin chu,jinghua yan,david mandrus,chuanwei zhang,david h cobden,wang yao,xiaodong xu"
10.1039/c4cs00301b,Electronic structures and theoretical modelling of two-dimensional group-VIB transition metal dichalcogenides.,CHEMICAL SOCIETY REVIEWS,2015,"Gui-Bin Liu,Di Xiao,Yugui Yao,Xiaodong Xu,Wang Yao"
10.1038/NNANO.2015.71,Highly anisotropic and robust excitons in monolayer black phosphorus.,NATURE NANOTECHNOLOGY,2015,"Xiaomu Wang,Aaron M Jones,Kyle L Seyler,Vy Tran,Yichen Jia,Huan Zhao,Han Wang,Li Yang,Xiaodong Xu,Fengnian Xia"
10.1103/PhysRevLett.114.137402,Population Pulsation Resonances Of Excitons In Monolayer Mose2 With Sub-1 Mu Ev Linewidths,PHYSICAL REVIEW LETTERS,2015,"john r schaibley,todd karin,hongyi yu,j s ross,pasqual rivera,aaron m jones,marie scott,jiaqiang yan,david mandrus,wang yao,kaimei fu,xiaodong xu"
10.1038/NPHYS2848,Spin-layer locking effects in optical orientation of exciton spin in bilayer WSe2,NATURE PHYSICS,2014,"aaron m jones,hongyi yu,j s ross,philip klement,nirmal j ghimire,jiaqiang yan,david mandrus,wang yao,xiaodong xu"
,Electrical transport measurements on monolayer and few-layer MoSe2 and WSe2,Bulletin of the American Physical Society,2014,"zaiyao fei,joseph finney,yun ling,serkan kasirga,xiaodong xu,david h cobden"
10.1109/JSTQE.2013.2297054,Introduction to the issue on graphene optoelectronics,"Selected Topics in Quantum Electronics, IEEE Journal of  ",2014,"thomas mueller,a ferrari,frank h l koppens,fengnian xia,xiaodong xu"
10.1038/NPHYS2942,Spin and pseudospins in layered transition metal dichalcogenides,NATURE PHYSICS,2014,"Xiaodong Xu,Wang Yao,Di Xiao,Tony F. Heinz"
10.1038/ncomms5854,Theory of low-power ultra-broadband terahertz sideband generation in bi-layer graphene.,NATURE COMMUNICATIONS,2014,"J A Crosse,Xiaodong Xu,Mark S Sherwin,R B Liu"
10.1038/nphys3138,A lucky break,Nature Physics,2014,"Schaibley, John,Xu, Xiaodong"
10.1103/PhysRevLett.113.156603,Nonlinear Valley And Spin Currents From Fermi Pocket Anisotropy In 2d Crystals,PHYSICAL REVIEW LETTERS,2014,"Hongyi Yu,Yue Wu,Gui-Bin Liu,Xiaodong Xu,Wang Yao"
10.13873/J.1000-9787(2014)09-0074-03,Design of wireless photoelectric sensor based on STM32,Transducer and Microsystem Technologies,2014,"Wan-tian LU,Wei WANG,Xiao-wei LIU,Xiao-dong XU"
10.1088/2053-1583/1/1/011001,Control Of Two-Dimensional Excitonic Light Emission Via Photonic Crystal,2D MATERIALS,2014,"sanfeng wu,sonia buckley,aaron m jones,j s ross,nirmal j ghimire,jiaqiang yan,david mandrus,wang yao,fariba hatami,jelena vuckovic,arka majumdar,xiaodong xu"
