doi,标题,期刊,年份,作者
10.1002/adma.201804284,Highly Efficient and Stable Perovskite Solar Cells via Modification of Energy Levels at the Perovskite/Carbon Electrode Interface.,ADVANCED MATERIALS,2019,"Zhifang Wu,Zonghao Liu,Zhanhao Hu,Zafer Hawash,Longbin Qiu,Yan Jiang,Luis K Ono,Yabing Qi"
10.1021/acsnano.9b06585,Surface Defect Dynamics in Organic-Inorganic Hybrid Perovskites: From Mechanism to Interfacial Properties.,ACS nano,2019,"Collin Stecker,Kexi Liu,Jeremy Hieulle,Robin Ohmann,Zhenyu Liu,Luis K Ono,Guofeng Wang,Yabing Qi"
10.1039/C9TA05883D,Atomic-scale view of stability and degradation of single-crystal MAPbBr3 surfaces,Journal of Materials Chemistry,2019,"Joong Il Jake Choi,Muhammad Ejaz Khan,Zafer Hawash,Ki Jeong Kim,Hyunhwa Lee,Luis K. Ono,Yabing Qi,Yong-Hoon Kim,Jeong Young Park"
,Atomic-Scale Study Of The Degradation Process On Single-Crystal Perovskite Surfaces: From Ultra-High Vacuum To Ambient Pressures,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2019,"Joong Il Jake Choi,Muhammad Khan,Jafer Hawash,Hyunhwa Lee,Luis Ono,Yabing Qi,Yong-Hoon Kim,Jeong Young Park"
10.23919/AM-FPD.2019.8830584,Perovskite Material and Solar Cell Research by Surface Science and Advanced Characterization,2019 26th International Workshop on Active-Matrix Flatpanel Displays and Devices (AM-FPD),2019,Yabing Qi
10.23919/AM-FPD.2019.8830563,Influences of Spiro-MeOTAD Hole Transport Layer on the Long-term Stabilities of Perovskite-based Solar Cells,2019 26th International Workshop on Active-Matrix Flatpanel Displays and Devices (AM-FPD),2019,"Luis K. Ono,Yabing Qi"
10.1002/admi.201801785,Elucidating the Mechanism Involved in the Performance Improvement of Lithium‐Ion Transition Metal Oxide Battery by Conducting Polymer,ADVANCED MATERIALS INTERFACES,2019,"Taehoon Kim,Luis K. Ono,Yabing Qi"
10.1039/c9ta06035a,Accelerating hole extraction by inserting 2D Ti3C2-MXene interlayer to all inorganic perovskite solar cells with long-term stability,JOURNAL OF MATERIALS CHEMISTRY A,2019,"Taotao Chen,Guoqing Tong,Enze Xu,Huan Li,Pengcheng Li,Zhifeng Zhu,Jianxin Tang,Yabing Qi,Yang Jiang"
10.1038/s41467-018-07951-y,Highly Stable And Efficient All-Inorganic Lead-Free Perovskite Solar Cells With Native-Oxide Passivation,NATURE COMMUNICATIONS,2019,"Min Chen,Ming-Gang Ju,Hector F Garces,Alexander D Carl,Luis K Ono,Zafer Hawash,Yi Zhang,Tianyi Shen,Yabing Qi,Ronald L Grimm,Domenico Pacifici,Xiao Cheng Zeng,Yuanyuan Zhou,Nitin P Padture"
10.1038/s41598-019-42359-8,Significant Thz Absorption In Ch3nh2 Molecular Defect-Incorporated Organic-Inorganic Hybrid Perovskite Thin Film,SCIENTIFIC REPORTS,2019,"Inhee Maeng,Young Mi Lee,Jinwoo Park,Sonia R Raga,Chul Kang,Chul-Sik Kee,Byung Deok Yu,Suklyun Hong,Luis K Ono,Yabing Qi,Min-Cherl Jung,Masakazu Nakamura"
10.1038/s41560-019-0406-2,Reduction of lead leakage from damaged lead halide perovskite solar modules using self-healing polymer-based encapsulation,NATURE ENERGY,2019,"Yan Jiang,Longbin Qiu,Emilio J. Juarez-Perez,Luis K. Ono,Zhanhao Hu,Zonghao Liu,Zhifang Wu,Lingqiang Meng,Qijing Wang,Yabing Qi"
10.1002/aenm.201803047,Negligible-Pb-Waste and Upscalable Perovskite Deposition Technology for High-Operational-Stability Perovskite Solar Modules,ADVANCED ENERGY MATERIALS,2019,"Yan Jiang,Mikas Remeika,Zhanhao Hu,Emilio J. Juarez-Perez,Longbin Qiu,Zonghao Liu,Taehoon Kim,Luis K. Ono,Dae-Yong Son,Zafer Hawash,Matthew R. Leyden,Zhifang Wu,Lingqiang Meng,Jinsong Hu,Yabing Qi"
10.1039/c8ta10513h,"Lithium-ion batteries: outlook on present, future, and hybridized technologies",JOURNAL OF MATERIALS CHEMISTRY A,2019,"Taehoon Kim,Wentao Song,Dae-Yong Son,Luis K. Ono,Yabing Qi"
