doi,标题,期刊,年份,作者
10.1021/acs.langmuir.7b01471,Beyond-Cassie Mode of Wetting and Local Contact Angles of Droplets on Checkboard-Patterned Surfaces,LANGMUIR,2017,"Jan Carmeliet,Li Chen,Qinjun Kang,Dominique Derome"
10.1098/rsta.2015.0426,Understanding hydraulic fracturing: a multi-scale problem,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,2016,"Jeffrey D. Hyman,Joaquín Jiménez-Martínez,Hari S. Viswanathan,James William Carey,Mark L. Porter,Esteban Rougier,Satish Karra,Qinjun Kang,Luke P. Frash,Li Chen,Zhou Lei,D. O’Malley,Nataliia Makedonska"
,Increasing The Production Efficiency And Reducing The Water Usage Of Hydraulic Fracturing,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2016,"Hari Viswanathan,J. W. Carey,Satish Karra,Mark Porter,Qinjun Kang,Esteban Rougier"
10.1615/tfesc1.prm.012803,A generalized model for flow through tight porous media with klinkenberg's effect,Proceeding of First Thermal and Fluids Engineering Summer Conference,2016,"Li Chen,Qinjun Kang,Hari S. Viswanathan,Ya-Ling He,Wen-Quan Tao"
10.1016/j.jocs.2016.03.015,Three-dimensional lattice Boltzmann simulations of microdroplets including contact angle hysteresis on topologically structured surfaces.,Journal of Computational Science,2016,"Yan Ba,Qinjun Kang,Haihu Liu,Jinju Sun,Chao Wang"
10.3390/computation4010012,Contact Angle Effects On Pore And Corner Arc Menisci In Polygonal Capillary Tubes Studied With The Pseudopotential Multiphase Lattice Boltzmann Model,COMPUTATION,2016,"Soyoun Son,Li Chen,Qinjun Kang,Dominique Derome,Jan Carmeliet"
10.1080/10407782.2016.1230427,Numerical predictions of the effective thermal conductivity for needled C/C-SiC composite materials,NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,2016,"Wen-Zhen Fang,Jian-Jun Gou,Hu Zhang,Qinjun Kang,Wen-Quan Tao"
10.4208/cicp.110315.190815a,Simulation of Flow in Multi-Scale Porous Media Using the Lattice Boltzmann Method on Quadtree Grids,COMMUNICATIONS IN COMPUTATIONAL PHYSICS,2016,"Lei Zhang,Qinjun Kang,Li Chen,Jun Yao"
10.1016/j.ijheatmasstransfer.2015.08.083,Mesoscale investigation of reaction–diffusion and structure evolution during Fe–Al inhibition layer formation in hot-dip galvanizing,International Journal of Heat and Mass Transfer,2016,"ting min,yimin gao,li chen,qinjun kang,wenquan tao"
10.1103/PhysRevE.94.023310,Multiple-relaxation-time color-gradient lattice Boltzmann model for simulating two-phase flows with high density ratio.,PHYSICAL REVIEW E,2016,"Yan Ba,Haihu Liu,Qing Li,Qinjun Kang,Jinju Sun"
10.1007/s10596-014-9424-0,Pore-scale and continuum simulations of solute transport micromodel benchmark experiments,Computational Geosciences,2016,"mart oostrom,yashar mehmani,pedro romerogomez,yun tang,hang liu,hongkyu yoon,qinjun kang,v joekarniasar,matthew t balhoff,thomas a dewers,guzel d tartakovsky,e a leist,nancy j hess,william a perkins,cynthia l rakowski,marshall c richmond,john a serkowski,charles j werth,albert j valocchi,t w wietsma,chun zhang"
10.1016/j.ijheatmasstransfer.2015.12.009,The lattice Boltzmann method for isothermal micro-gaseous flow and its application in shale gas flow: a review,International Journal of Heat and Mass Transfer,2016,"junjian wang,li chen,qinjun kang,sheik s rahman"
10.1016/j.fuel.2016.05.032,Permeability prediction of organic shale with generalized lattice Boltzmann model considering surface diffusion effect,Fuel,2016,"junjian wang,li chen,qinjun kang,sheik s rahman"
10.1007/s10596-015-9542-3,Multiphase lattice Boltzmann simulations for porous media applications,Computational Geosciences,2016,"Haihu Liu,Qinjun Kang,Christopher R. Leonardi,Sebastian Schmieschek,Ariel Narváez,Bruce D. Jones,John R. Williams,Albert J. Valocchi,Jens Harting"
10.2138/rmg.2015.80.12,Lattice Boltzmann-Based Approaches for Pore-Scale Reactive Transport,Reviews in Mineralogy & Geochemistry,2015,"Hongkyu Yoon,Qinjun Kang,Albert J. Valocchi"
10.1038/srep08089,Nanoscale Simulation Of Shale Transport Properties Using The Lattice Boltzmann Method: Permeability And Diffusivity,SCIENTIFIC REPORTS,2015,"Li Chen,Lei Zhang,Qinjun Kang,Hari S Viswanathan,Jun Yao,Wenquan Tao"
10.4208/cicp.101114.150415a,Lattice Boltzmann Simulation of Particle Motion in Binary Immiscible Fluids,COMMUNICATIONS IN COMPUTATIONAL PHYSICS,2015,"yu chen,qinjun kang,qingdong cai,moran wang,dongxiao zhang"
10.1016/j.fuel.2015.07.070,Permeability prediction of shale matrix reconstructed using the elementary building block model,Fuel,2015,"li chen,qinjun kang,zhenxue dai,hari s viswanathan,wenquan tao"
,Multiphase lattice Boltzmann simulations for porous media applications: a review,Computational Geosciences,2015,"haihu liu,qinjun kang,c r leonardi,bruce d jones,sebastian schmieschek,ariel narvaez,john r williams,albert j valocchi,jens harting"
10.1016/j.ijheatmasstransfer.2015.02.035,Pore-scale simulation of multicomponent multiphase reactive transport with dissolution and precipitation,International Journal of Heat and Mass Transfer,2015,"li chen,qinjun kang,qing tang,bruce a robinson,yaling he,wenquan tao"
10.1016/j.ijheatmasstransfer.2016.07.043,"Changes in porosity, permeability and surface area during rock
  dissolution: effects of mineralogical heterogeneity",International Journal of Heat and Mass Transfer,2015,"Ting Min,Yimin Gao,Li Chen,Qinjun Kang,Wen-Quan Tao"
10.1103/PhysRevE.91.033004,Generalized lattice Boltzmann model for flow through tight porous media with Klinkenberg's effect.,PHYSICAL REVIEW E,2015,"Li Chen,Wenzhen Fang,Qinjun Kang,Jeffrey De'Haven Hyman,Hari S Viswanathan,Wen-Quan Tao"
10.1016/j.apenergy.2015.03.023,Shale gas and non-aqueous fracturing fluids: Opportunities and challenges for supercritical CO 2,Applied Energy,2015,"richard s middleton,j william carey,robert currier,jeffrey d hyman,qinjun kang,satish karra,joaquin jimenezmartinez,mark l porter,hari s viswanathan"
10.1016/j.fuel.2015.06.022,Pore-scale prediction of transport properties in reconstructed nanostructures of organic matter in shales,Fuel,2015,"li chen,qinjun kang,rajesh j pawar,yaling he,wenquan tao"
10.1007/s11431-015-5842-z,Pore scale simulation of liquid and gas two-phase flow based on digital core technology,Science China-technological Sciences,2015,"Lei Zhang,Qin Jun Kang,Jun Yao,Ying Gao,Zhi Xue Sun,Haihu Liu,Albert J. Valocchi"
