doi,标题,期刊,年份,作者
10.1515/nanoph-2020-0006,A conformal transformation approach to wide-angle illusion device and absorber,NANOPHOTONICS,2020,"Yao Huang,Youming Zhang,Jingjing Zhang,Dongjue Liu,Qijie Wang,Baile Zhang,Yu Luo"
10.1038/s41377-020-00368-7,Photonic amorphous topological insulator.,LIGHT-SCIENCE & APPLICATIONS,2020,"Peiheng Zhou,Gui-Geng Liu,Xin Ren,Yihao Yang,Haoran Xue,Lei Bi,Longjiang Deng,Yidong Chong,Baile Zhang"
10.1117/12.2554480,Topological defect states in valley photonic structures (Conference Presentation),"Integrated Optics: Devices, Materials, and Technologies XXIV",2020,"Yidong Chong,Baile Zhang"
10.1002/advs.201902724,Higher-Order Topological States in Surface-Wave Photonic Crystals.,ADVANCED SCIENCE,2020,"Li Zhang,Yihao Yang,Zhi-Kang Lin,Pengfei Qin,Qiaolu Chen,Fei Gao,Erping Li,Jian-Hua Jiang,Baile Zhang,Hongsheng Chen"
10.1186/s43593-021-00009-5,Surface Dyakonov-Cherenkov Radiation,,2020,"Hao Hu,Xiao Lin,Liang Jie Wong,Qianru Yang,Baile Zhang,Yu Luo"
10.1103/PhysRevLett.125.263603,Observation Of Photonic Antichiral Edge States,PHYSICAL REVIEW LETTERS,2020,"Peiheng Zhou,Gui-Geng Liu,Yihao Yang,Yuan-Hang Hu,Sulin Ma,Haoran Xue,Qiang Wang,Longjiang Deng,Baile Zhang"
,Vortex higher-order Fermi arc induced by topological lattice defects,,2020,"Qiang Wang,Yong Ge,Hong-xiang Sun,Haoran Xue,Ding Jia,Yi-jun Guan,Shou-qi Yuan,Baile Zhang,Yidong Chong"
10.1038/s41467-020-15801-z,Observation of an unpaired photonic Dirac point,NATURE COMMUNICATIONS,2020,"Liu Gui-Geng,Zhou Peiheng,Yang Yihao,Xue Haoran,Ren Xin,Lin Xiao,Sun Hong-xiang,Bi Lei,Chong Yidong,Zhang Baile"
10.1103/PhysRevLett.124.243602,Observation of Protected Photonic Edge States Induced By Real-Space  Topological Lattice Defects,PHYSICAL REVIEW LETTERS,2020,"Wang Qiang,Xue Haoran,Zhang Baile,Chong Y. D."
,Amorphous photonic topological insulator,,2020,"Zhou Peiheng,Liu Gui-Geng,Ren Xin,Yang Yihao,Xue Haoran,Bi Lei,Deng Longjiang,Chong Yidong,Zhang Baile"
,Controlling Cherenkov threshold with nonlocality,,2020,"Hu Hao,Lin Xiao,Zhang Jingjing,Liu Dongjue,Genevet Patrice,Zhang Baile,Luo Yu"
10.1103/PhysRevLett.125.133603,Topological Anderson Insulator in Disordered Photonic Crystals.,PHYSICAL REVIEW LETTERS,2020,"Gui-Geng Liu,Yihao Yang,Xin Ren,Haoran Xue,Xiao Lin,Yuan-Hang Hu,Hong-Xiang Sun,Bo Peng,Peiheng Zhou,Yidong Chong,Baile Zhang"
10.1364/CLEO_AT.2020.JW2D.1,Localizing A Topological Mode Using A Near-Conservation Of The Valley Degree Of Freedom,2020 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2020,"Yandong Li,Yang Yu,Fengyu Liu,Baile Zhang,Gennady Shvets"
,Topological wireless power transfer,,2020,"Li Zhang,Yihao Yang,Zhao Jiang,Qiaolu Chen,Qinghui Yan,Zhouyi Wu,Baile Zhang,Jiangtao Huangfu,Hongsheng Chen"
10.1103/PhysRevLett.125.213902,Topology-Controlled Photonic Cavity Based on the Near-Conservation of the Valley Degree of Freedom.,PHYSICAL REVIEW LETTERS,2020,"Yandong Li,Yang Yu,Fengyu Liu,Baile Zhang,Gennady Shvets"
,Higher-order photonic topological states in surface-wave photonic crystals,arXiv: Applied Physics,2019,"Li Zhang,Yihao Yang,Pengfei Qin,Qiaolu Chen,Fei Gao,Erping Li,Jian-Hua Jiang,Baile Zhang,Hongsheng Chen"
10.1038/s41467-019-08966-9,Topologically enhanced harmonic generation in a nonlinear transmission line metamaterial.,NATURE COMMUNICATIONS,2019,"You Wang,Li-Jun Lang,Ching Hua Lee,Baile Zhang,Y D Chong"
10.1002/lpor.201900159,Valley Kink States and Topological Channel Intersections in Substrate‐Integrated Photonic Circuitry,LASER & PHOTONICS REVIEWS,2019,"Li Zhang,Yihao Yang,Mengjia He,Hai‐Xiao Wang,Zhaoju Yang,Erping Li,Fei Gao,Baile Zhang,Ranjan Singh,Jian‐Hua Jiang,Hongsheng Chen"
10.1038/s41467-019-13258-3,Observation of a topological nodal surface and its surface-state arcs in an artificial acoustic crystal.,NATURE COMMUNICATIONS,2019,"Yihao Yang,Jian-Ping Xia,Hong-Xiang Sun,Yong Ge,Ding Jia,Shou-Qi Yuan,Shengyuan A Yang,Yidong Chong,Baile Zhang"
10.1038/s41467-019-12128-2, Enhancing and controlling valley magnetic response in MoS 2 /WS 2 heterostructures by all-optical route.,NATURE COMMUNICATIONS,2019,"Jing Zhang,Luojun Du,Shun Feng,Run-Wu Zhang,Bingchen Cao,Chenji Zou,Yu Chen,Mengzhou Liao,Baile Zhang,Shengyuan A Yang,Guangyu Zhang,Ting Yu"
,Enhancing and controlling valley magnetic response in MoS2/WS2 heterostructures by all-optical route,Nature Communications,2019,"Jing Zhang,Luojun Du,Shun Feng,Run-Wu Zhang,Bingchen Cao,Chenji Zou,Yu Chen,Mengzhou Liao,Baile Zhang,Shengyuan A. Yang,Guangyu Zhang,Ting Yu"
10.1038/s41563-018-0251-x,Acoustic higher-order topological insulator on a kagome lattice.,NATURE MATERIALS,2019,"Haoran Xue,Yahui Yang,Fei Gao,Yidong Chong,Baile Zhang"
10.1103/PhysRevLett.123.067701,Transformation-Invariant Metamaterials.,Physical review letters,2019,"Youming Zhang,Yu Luo,J B Pendry,Baile Zhang"
10.1121/1.5137110,Acoustic higher-order topological insulators,,2019,Baile Zhang
10.1109/PIERS-Fall48861.2019.9021353,Revisit Cherenkov Radiation in the Hyperbolic Metamaterials,2019 Photonics & Electromagnetics Research Symposium - Fall (PIERS - Fall),2019,"Hao Hu,Xiao Lin,Dongjue Liu,Patrice Genevet,Baile Zhang,Yu Luo"
10.1038/s41586-018-0829-0,Realization of a three-dimensional photonic topological insulator.,NATURE,2019,"Yihao Yang,Zhen Gao,Haoran Xue,Li Zhang,Mengjia He,Zhaoju Yang,Ranjan Singh,Yidong Chong,Baile Zhang,Hongsheng Chen"
10.1364/cleo_qels.2019.fth4m.8,Probe the ultimate nonlocal limit of ‘threshold-free’ Cherenkov radiation,conference on lasers and electro-optics,2019,"Hao Hu,Xiao Lin,Dongjue Liu,Patrice Genevet,Baile Zhang,Yu Luo"
,Normal Doppler frequency shift in negative refractive-index systems,,2019,"Lin Xiao,Zhang Baile"
10.1103/PhysRevB.100.115429,Controlling Photonic Spin Hall Effect Via Exceptional Points,PHYSICAL REVIEW B,2019,"Xinxing Zhou,Xiao Lin,Zhicheng Xiao,Tony Low,Andrea Alù,Baile Zhang,Handong Sun"
10.1103/PhysRevLett.122.063901,Experimental Observation of Superscattering.,PHYSICAL REVIEW LETTERS,2019,"Chao Qian,Xiao Lin,Yi Yang,Xiaoyan Xiong,Huaping Wang,Erping Li,Ido Kaminer,Baile Zhang,Hongsheng Chen"
10.1103/PhysRevLett.122.244301,Realization of an acoustic third-order topological insulator,PHYSICAL REVIEW LETTERS,2019,"Haoran Xue,Yahui Yang,Guigeng Liu,Fei Gao,Yidong Chong,Baile Zhang"
10.1038/s41467-019-10027-0,Type-I hyperbolic metasurfaces for highly-squeezed designer polaritons with negative group velocity.,NATURE COMMUNICATIONS,2019,"Yihao Yang,Pengfei Qin,Xiao Lin,Erping Li,Zuojia Wang,Baile Zhang,Hongsheng Chen"
