doi,标题,期刊,年份,作者
10.1063/1.4985132,Chiral Metamirrors For Broadband Spin-Selective Absorption,APPLIED PHYSICS LETTERS,2017,"Liqiao Jing,Zuojia Wang,Yihao Yang,Bin Zheng,Yongmin Liu,Hongsheng Chen"
10.1002/adom.201700600,A Broadband Optical Diode for Linearly Polarized Light Using Symmetry-Breaking Metamaterials,ADVANCED OPTICAL MATERIALS,2017,"Minkyung Kim,Kan Yao,Gwanho Yoon,Inki Kim,Yongmin Liu,Junsuk Rho"
10.1364/fio.2017.fm3d.2,Dual-band focusing metasurfaces based on stacked graphene ribbons,Frontiers in Optics,2017,"Wei Ma,Zhong Huang,Xiaokang Bai,Peng Zhan,Yongmin Liu"
10.1103/PhysRevLett.119.077401,Unidirectional Excitation of Radiative-Loss-Free Surface Plasmon Polaritons in PT-Symmetric Systems.,PHYSICAL REVIEW LETTERS,2017,"Wei Wang,Lu-Qi Wang,Rui-Dong Xue,Hao-Ling Chen,Rui-Peng Guo,Yongmin Liu,Jing Chen"
10.1002/adma.201700412,Origami-Based Reconfigurable Metamaterials for Tunable Chirality.,ADVANCED MATERIALS,2017,"Zuojia Wang,Liqiao Jing,Kan Yao,Yihao Yang,Bin Zheng,Costas M Soukoulis,Hongsheng Chen,Yongmin Liu"
https://doi.org/10.1007/s11468-016-0438-4,Inverse Design of Dielectric Resonator Cloaking Based on Topology Optimization,Plasmonics,2017,"Yongbo Deng,Zhenyu Liu,Yongmin Liu,Yihui Wu"
10.1073/pnas.1703000114,Ultrafast Fluorescent Decay Induced By Metal-Mediated Dipole-Dipole Interaction In Two-Dimensional Molecular Aggregates,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2017,"Qing Hu,Dafei Jin,Jun Xiao,Sang Hoon Nam,Xiaoze Liu,Yongmin Liu,Xiang Zhang,Nicholas X. Fang"
10.1109/PIERS.2016.7734432,Dynamically Switchable Metasurfaces Based On Graphene And Origami,2016 PROGRESS IN ELECTROMAGNETICS RESEARCH SYMPOSIUM (PIERS),2016,"Yongmin Liu,Zuojia Wang,Liqiao Jing,Hongsheng Chen"
10.1364/fio.2016.jth2a.176,Self-Assembled Plasmonic Core-Shell Clusters for Infrared Resonators,Frontiers in Optics,2016,"Kan Yao,Yongmin Liu"
10.1088/0957-4484/27/41/412001,"Optical chiral metamaterials: a review of the fundamentals, fabrication methods and applications.",NANOTECHNOLOGY,2016,"Zuojia Wang,Feng Cheng,Thomas Winsor,Yongmin Liu"
10.1007/s00158-015-1388-8,Topology optimization of metal nanostructures for localized surface plasmon resonances,Structural and Multidisciplinary Optimization,2016,"Yongbo Deng,Zhenyu Liu,Chao Song,Peng Hao,Yihui Wu,Yongmin Liu,Jan G Korvink"
10.1103/PhysRevLett.117.157401,Manipulating Smith-Purcell Emission with Babinet Metasurfaces.,PHYSICAL REVIEW LETTERS,2016,"Zuojia Wang,Kan Yao,Min Chen,Hongsheng Chen,Yongmin Liu"
10.1201/9781315364742-3,Chapter 2 Conformal Mapping in Transformation Optics,Transformation Wave Physics,2016,"Kan Yao,Yongmin Liu,Kan Yao,Yongmin Liu"
10.1021/acsphotonics.6b00533,Circular dichroism metamirrors with near-perfect extinction,progress in electromagnetic research symposium,2016,"Zuojia Wang,Hui Jia,Kan Yao,Wenshan Cai,Hongsheng Chen,Yongmin Liu"
10.1038/srep38645,Deep Sub-Wavelength Nanofocusing Of Uv-Visible Light By Hyperbolic Metamaterials,SCIENTIFIC REPORTS,2016,"Minkyung Kim,Sunae So,Kan Yao,Yongmin Liu,Junsuk Rho"
10.1126/sciadv.1501142,Asymmetric excitation of surface plasmons by dark mode coupling,Science Advances,2016,"Xueqian Zhang,Quan Xu,Quan Li,Yuehong Xu,Jianqiang Gu,Zhen Tian,Chunmei Ouyang,Yongmin Liu,Shuang Zhang,Xixiang Zhang,Jiaguang Han,Weili Zhang"
10.1038/s41598-016-0027-y,Near-Field Surface Plasmons On Quasicrystal Metasurfaces,SCIENTIFIC REPORTS,2016,"Quanlong Yang,Xueqian Zhang,Shaoxian Li,Quan Xu,Ranjan Singh,Yongmin Liu,Yanfeng Li,Sergey S Kruk,Jianqiang Gu,Jiaguang Han,Weili Zhang"
10.1364/CLEO_QELS.2016.FW4A.6,A Chiral Metamaterial For Chiral Responsive Optoelectronic Transduction,2016 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2016,"Sean P. Rodrigues,Lei Kang,Shoufeng Lan,Yonghao Cui,Yongmin Liu,Douglas H. Werner,Wenshan Cai"
10.1021/acsphotonics.5b00697,Controlling Electric and Magnetic Resonances for Ultracompact Nanoantennas with Tunable Directionality,ACS Photonics,2016,"Kan Yao,Yongmin Liu"
10.1021/nl503996q,Plasmonic superlensing in doped GaAs.,NANO LETTERS,2015,"Markus Fehrenbacher,Stephan Winnerl,Harald Schneider,Jonathan Döring,Susanne C Kehr,Lukas M Eng,Yongheng Huo,Oliver G Schmidt,Kan Yao,Yongmin Liu,Manfred Helm"
,Phase Control By Graphene Metasurface,2015 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2015,"zubin li,kan yao,yongmin liu,jianguo tian"
,Perfect Circular Dichroic Metamirrors,,2015,"zuojia wang,hongsheng chen,yongmin liu"
10.1002/adma.201501930,An Active Metamaterial Platform for Chiral Responsive Optoelectronics,ADVANCED MATERIALS,2015,"lei kang,shoufeng lan,yonghao cui,sean p rodrigues,yongmin liu,douglas h werner,wenshan cai"
10.1038/lsa.2015.101,Chiral surface waves supported by biaxial hyperbolic metamaterials,LIGHT-SCIENCE & APPLICATIONS,2015,"Wenlong Gao,Fengzhou Fang,Yongmin Liu,Shuang Zhang"
10.1364/NOMA.2015.NS1A.1,Plasmonic Metasurfaces to Steer Near-Field and Far-Field Optical Waves,Advanced Photonics 2015,2015,yongmin liu
10.1364/LS.2015.LTh3I.4,Controlling Electric and Magnetic Resonances for Ultra-Compact Nanoantennas with Switchable Directionality,Frontiers in Optics,2015,"Kan Yao,Yongmin Liu"
,Plasmonic metamaterials,Nanotechnology Reviews,2014,"Yao Kan,Liu Yongmin"
10.1039/c4nr01407c,Single-molecule detection and radiation control in solutions at high concentrations via a heterogeneous optical slot antenna.,NANOSCALE,2014,"Chenglong Zhao,Yongmin Liu,Jing Yang,Jiasen Zhang"
10.1364/OE.22.002725,Modeling and optimization of photonic crystal devices based on transformation optics method.,OPTICS EXPRESS,2014,"Yinghui Cao,Jun Xie,Yongmin Liu,Zhenyu Liu"
10.1051/epjam/2014006,Light Manipulation With Encoded Plasmonic Nanostructures,EPJ APPLIED METAMATERIALS,2014,"chenglong zhao,jiasen zhang,yongmin liu"
10.1088/1367-2630/16/6/063008,An analogy strategy for transformation optics,NEW JOURNAL OF PHYSICS,2014,"kan yao,huanyang chen,yongmin liu,xunya jiang"
10.1103/PhysRevB.90.195411,Thermal Plasmonic Interconnects In Graphene,PHYSICAL REVIEW B,2014,"baoan liu,yongmin liu,sheng shen"
10.1021/am5032727,Synthesis of magnetically separable Ag3PO4/TiO2/Fe3O4 heterostructure with enhanced photocatalytic performance under visible light for photoinactivation of bacteria.,ACS applied materials & interfaces,2014,"Jing-Wen Xu,Zhi-Da Gao,Kun Han,Yongmin Liu,Yan-Yan Song"
10.1063/1.4821444,Metasurfaces For Manipulating Surface Plasmons,APPLIED PHYSICS LETTERS,2013,"yongmin liu,xiang zhang"
10.1021/nl403047m,Giant suppression of photobleaching for single molecule detection via the Purcell effect.,NANO LETTERS,2013,"Hu Cang,Yongmin Liu,Yuan Wang,Xiaobo Yin,Xiang Zhang"
10.1143/JPSJ.72.346,Absence of Suppression in the Persistent Current by Delocalization in Random-dimer Mesoscopic Rings,JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN,2013,"Y. M. Liu,R. W. Peng,X. Q. Huang,Mu Wang,A. Hu,S. S. Jiang"
10.1038/ncomms3305,A reconfigurable plasmofluidic lens.,NATURE COMMUNICATIONS,2013,"Chenglong Zhao,Yongmin Liu,Yanhui Zhao,Nicholas Fang,Tony Jun Huang"
10.1515/ntrev-2012-0071,Plasmonic Metamaterials,,2013,"Kan Yao,Yongmin Liu"
10.1021/nl302339z,Compact magnetic antennas for directional excitation of surface plasmons.,NANO LETTERS,2012,"Yongmin Liu,Stefano Palomba,Yongshik Park,Thomas Zentgraf,Xiaobo Yin,Xiang Zhang"
10.1039/c2nr31140b,Recent advances in transformation optics.,NANOSCALE,2012,"Yongmin Liu,Xiang Zhang"
10.1002/adma.201104483,Transparent metals for ultrabroadband electromagnetic waves.,ADVANCED MATERIALS,2012,"Ren-Hao Fan,Ru-Wen Peng,Xian-Rong Huang,Jia Li,Yongmin Liu,Qing Hu,Mu Wang,Xiang Zhang"
,Microspectroscopy on perovskite-based superlenses,,2011,"Susanne C. Kehr,Pu Yu,Yongmin Liu,Markus Parzefall,Asif Irshad Khan,Rainer Jacob,Marc Tobias Wenzel,Hans-Georg von Ribbeck,Manfred Burkhard Helm,Xiang Zhang,Lukas M. Eng,Ramamoorthy Ramesh"
,Experimental demonstration of gradient index plasmonics,,2011,"m h mikkelsen,thomas zentgraf,yongmin liu,jason valentine,xiang zhang"
10.1038/ncomms1249,Near-field examination of perovskite-based superlenses and superlens-enhanced probe-object coupling.,NATURE COMMUNICATIONS,2011,"S.C. Kehr,Y.M. Liu,L.W. Martin,X. Zhang,R. Ramesh,Y.M. Liu,P. Yu,M. Gajek,S.-Y. Yang,C.-H. Yang,M.T. Wenzel,H.-G. von Ribbeck,L.M. Eng,R. Jacob,M. Helm"
10.1038/nature09698,Probing the electromagnetic field of a 15-nanometre hotspot by single molecule imaging.,NATURE,2011,"Hu Cang,Anna Labno,Changgui Lu,Xiaobo Yin,Ming Liu,Christopher Gladden,Yongmin Liu,Xiang Zhang"
10.1039/c0cs00184h,Metamaterials: a new frontier of science and technology.,CHEMICAL SOCIETY REVIEWS,2011,"Yongmin Liu,Xiang Zhang"
10.1364/OL.36.003191,Plasmonic Airy beams with dynamically controlled trajectories.,OPTICS LETTERS,2011,"Peng Zhang,Sheng Wang,Yongmin Liu,Xiaobo Yin,Changgui Lu,Zhigang Chen,Xiang Zhang"
10.1021/nl103070n,Optical forces in hybrid plasmonic waveguides.,NANO LETTERS,2011,"Xiaodong Yang,Yongmin Liu,Rupert F Oulton,Xiaobo Yin,Xiang Zhang"
10.1021/nl201189z,A carpet cloak for visible light.,NANO LETTERS,2011,"Majid Gharghi,Christopher Gladden,Thomas Zentgraf,Yongmin Liu,Xiaobo Yin,Jason Valentine,Xiang Zhang"
10.1038/NNANO.2010.282,Plasmonic Luneburg and Eaton lenses.,NATURE NANOTECHNOLOGY,2011,"Thomas Zentgraf,Yongmin Liu,Maiken H Mikkelsen,Jason Valentine,Xiang Zhang"
10.1364/OE.18.025029,Fluorescence enhancement by a two-dimensional dielectric annular Bragg resonant cavity.,OPTICS EXPRESS,2010,"Yongmin Liu,Sheng Wang,Yong-Shik Park,Xiaobo Yin,Xiang Zhang"
10.1038/NNANO.2010.128,Light-driven nanoscale plasmonic motors.,NATURE NANOTECHNOLOGY,2010,"Ming Liu,Thomas Zentgraf,Yongmin Liu,Guy Bartal,Xiang Zhang"
