doi,标题,期刊,年份,作者
10.1021/nn301976p,Epitaxial photostriction-magnetostriction coupled self-assembled nanostructures.,ACS nano,2012,"Heng-Jui Liu,Long-Yi Chen,Qing He,Chen-Wei Liang,Yu-Ze Chen,Yung-Shun Chien,Ying-Hui Hsieh,Su-Jien Lin,Elke Arenholz,Chih-Wei Luo,Yu-Lun Chueh,Yi-Chun Chen,Ying-Hao Chu"
10.1002/adma.201200463,Electrical Control of Multiferroic Orderings in Mixed‐Phase BiFeO3 Films,Advanced Materials,2012,"Yi-Chun Chen,Qing He,Feng Nan Chu,Yen Chin Huang,Jhih Wei Chen,Wen I. Liang,Rama K. Vasudevan,Valanoor Nagarajan,Elke Arenholz,Sergei V. Kalinin,Ying-Hao Chu"
10.1002/adma.201200463,Electrical control of multiferroic orderings in mixed-phase BiFeO₃ films.,ADVANCED MATERIALS,2012,"Yi-Chun Chen,Qing He,Feng-Nan Chu,Yen-Chin Huang,Jhih-Wei Chen,Wen-I Liang,Rama K Vasudevan,Valanoor Nagarajan,Elke Arenholz,Sergei V Kalinin,Ying-Hao Chu"
10.1103/physrevlett.108.137203,Electric-field control of nonvolatile magnetization in Co40Fe40B20/Pb(Mg(1/3)Nb(2/3))(0.7)Ti(0.3)O3 structure at room temperature.,Physical review letters,2012,"S Zhang,Y G Zhao,P S Li,J J Yang,S Rizwan,J X Zhang,J Seidel,T L Qu,Y J Yang,Z L Luo,Q He,T Zou,Q P Chen,J W Wang,L F Yang,Y Sun,Y Z Wu,X Xiao,X F Jin,J Huang,C Gao,X F Han,R Ramesh"
10.1002/adma.201101164,Nanoscale structure and mechanism for enhanced electromechanical response of highly Strained BiFeO3 thin films.,ADVANCED MATERIALS,2011,"Anoop R Damodaran,Chen-Wei Liang,Qing He,Chun-Yen Peng,Li Chang,Ying-Hao Chu,Lane W Martin"
10.1103/physrevb.83.020103,Direct spectroscopic evidence of charge reversal at the Pb(Zr(0.2)Ti(0.8))O(3)/La(0.7)Sr(0.3)MnO(3) heterointerface,Physical Review B,2011,"chunglin wu,peiwei lee,yichun chen,loyueh chang,chiahao chen,chenwei liang,pu yu,qing he,r ramesh,yinghao chu"
10.1002/adma.201004143,Atomic-scale evolution of local electronic structure across multiferroic domain walls.,ADVANCED MATERIALS,2011,"Ya-Ping Chiu,Yu-Ting Chen,Bo-Chao Huang,Min-Chuan Shih,Jan-Chi Yang,Qing He,Chen-Wei Liang,Jan Seidel,Yi-Chun Chen,Ramamoorthy Ramesh,Ying-Hao Chu"
10.1038/ncomms1576,Concurrent transition of ferroelectric and magnetic ordering near room temperature.,NATURE COMMUNICATIONS,2011,"Kyung-Tae Ko,Min Hwa Jung,Yoon Hee Jeong,Jae-Hoon Park,Qing He,Jan Seidel,Ramamoorthy Ramesh,Jin Hong Lee,Chang Su Woo,Kanghyun Chu,Chan-Ho Yang,Jan Seidel,Byung-Gu Jeon,Yoon Seok Oh,Kee Hoon Kim,Wen-I Liang,Hsiang-Jung Chen,Ying-Hao Chu"
,Strained BiFeO3 films: rhombohedral-orthorhombic and rhombohedral-tetragonal phase transitions. Part IV: ultraviolet Raman spectroscopy study,Bulletin of the American Physical Society,2011,"dmitri a tenne,a k farrar,gianpaolo molino,colin heikes,c adamo,j s lee,alexander melville,d g schlom,guo zhen sheng,longqing chen,yinghao chu,qing he,r ramesh"
10.1103/PhysRevLett.107.147602,Microscopic Origin Of The Giant Ferroelectric Polarization In Tetragonal-Like Bifeo3,PHYSICAL REVIEW LETTERS,2011,"J X Zhang,Q He,M Trassin,W Luo,D Yi,M D Rossell,P Yu,L You,C H Wang,C Y Kuo,J T Heron,Z Hu,R J Zeches,H J Lin,A Tanaka,C T Chen,L H Tjeng,Y-H Chu,R Ramesh"
,Domain Wall Magnetism in Multiferroic BiFeO3,Bulletin of the American Physical Society,2010,"qing he,shih yang,c han yang,ping yu,julian wu,z q qiu,r ramesh,maren daraktchiev,g catalan,j f scott,elke arenholz,armin scholl,arantxa frailerodriguez,dik lun lee,shan x wang,l martin,yinghao chu"
,Phase Transitions and Domain Structure in Mixed Tetragonal-Rhombohedral BiFeO3 thin films using Raman Spectroscopy and Nonlinear Optics,Bulletin of the American Physical Society,2010,"eftihia vlahos,a kumar,sava denev,alexander melville,c adamo,jon f ihlefeld,guo zhen sheng,r j zeches,john zhang,qing he,c han yang,rolf erni,marta d rossell,j a,hatt,yinghao chu,c h wang,claude ederer,venkatraman gopalan,longqing chen,d g schlom,nicola a spaldin,l martin,r ramesh,dmitri a tenne"
